EXT1	EXT2	EXT3	EXT4	EXT5	EXT6	EXT7	EXT8	EXT9	EXT10	EST1	EST2	EST3	EST4	EST5	EST6	EST7	EST8	EST9	EST10	AGR1	AGR2	AGR3	AGR4	AGR5	AGR6	AGR7	AGR8	AGR9	AGR10	CSN1	CSN2	CSN3	CSN4	CSN5	CSN6	CSN7	CSN8	CSN9	CSN10	OPN1	OPN2	OPN3	OPN4	OPN5	OPN6	OPN7	OPN8	OPN9	OPN10	EXT1_E	EXT2_E	EXT3_E	EXT4_E	EXT5_E	EXT6_E	EXT7_E	EXT8_E	EXT9_E	EXT10_E	EST1_E	EST2_E	EST3_E	EST4_E	EST5_E	EST6_E	EST7_E	EST8_E	EST9_E	EST10_E	AGR1_E	AGR2_E	AGR3_E	AGR4_E	AGR5_E	AGR6_E	AGR7_E	AGR8_E	AGR9_E	AGR10_E	CSN1_E	CSN2_E	CSN3_E	CSN4_E	CSN5_E	CSN6_E	CSN7_E	CSN8_E	CSN9_E	CSN10_E	OPN1_E	OPN2_E	OPN3_E	OPN4_E	OPN5_E	OPN6_E	OPN7_E	OPN8_E	OPN9_E	OPN10_E	dateload	screenw	screenh	introelapse	testelapse	endelapse	IPC	country	lat_appx_lots_of_err	long_appx_lots_of_err
5	2	4	1	4	1	5	2	5	2	5	3	4	2	1	1	5	5	4	2	4	2	2	3	2	1	3	3	4	3	3	2	3	2	1	2	2	3	2	3	4	1	5	2	5	1	5	4	2	4	6699	6982	11950	8434	11316	3276	5875	8690	2367	6959	11010	10277	4782	4081	7581	2929	4782	14395	3771	6272	7727	7289	11023	10023	1094	1075	2560	7697	6471	4012	1308	5054	5097	10102	3083	13884	17644	8054	5220	4670	5745	11802	2330	3877	9633	3526	1094	7735	3900	2480	2018-04-09T22:37:59Z	360	640	4	329	11	1	GB	51.5	-0.13
5	2	5	1	4	1	4	3	5	1	4	2	4	2	2	2	2	1	2	4	1	5	1	4	2	4	1	4	4	4	3	1	4	3	4	2	4	2	5	5	4	2	5	2	4	2	5	4	5	5	5724	4745	2984	6096	2625	6960	2600	12200	2528	3728	2784	3552	3128	2737	3433	3912	5551	4640	4289	2847	3600	2103	3321	2129	3591	2719	4224	3487	2616	2305	2376	5040	4192	3839	6312	3232	3416	2608	2272	3920	3599	5031	4184	4839	2600	4463	3257	3656	4815	2056	2018-04-09T07:06:25Z	1366	768	3	194	14	12	US	35.7079	-79.8136
4	2	3	3	4	2	3	2	3	3	3	2	5	1	2	3	4	3	4	5	2	4	2	4	2	3	2	4	4	2	2	3	3	4	3	2	3	2	3	4	4	2	5	2	4	1	3	2	5	4	8373	2572	3858	3123	3623	3089	5410	4058	3991	5244	5678	1102	1703	4207	3066	3605	4062	4579	2605	18360	2429	2771	8567	2938	2924	5219	2055	2222	2220	8215	2053	4927	7999	2589	4579	4736	2672	3222	9052	5043	4826	4642	2355	3240	7332	3857	3101	3253	3172	2518	2018-10-05T15:16:24Z	1440	900	9	219	9	1	GB	56.5	-2.9667
4	1	5	2	5	1	5	3	5	1	2	5	2	2	5	4	5	4	2	4	1	5	1	4	1	4	1	4	5	5	2	4	2	2	1	5	4	4	1	5	5	1	5	1	5	1	4	5	2	4	3302	2368	1416	5168	1944	3176	1904	2656	2992	3536	17624	1544	10472	7496	8159	4432	3904	1287	8208	2616	3592	1529	4704	2873	2960	4072	2320	5176	1440	2168	3096	5111	8312	3199	1529	2496	2296	1657	1680	4744	1032	2784	2616	2176	1456	1944	5448	8576	17312	3697	2018-11-06T15:06:28Z	2560	1440	2	207	10	16	US	44.5192	-88.0198
4	1	4	1	5	1	4	2	5	2	4	2	5	4	3	4	4	4	4	2	5	5	3	4	1	4	2	5	4	4	3	3	4	3	2	3	4	3	3	3	2	2	4	2	4	2	4	3	3	5	5812	3396	2017	3290	16547	3395	12182	3691	5300	3546	2617	11696	9421	12836	4357	5036	2800	3375	1879	2918	4923	3202	3908	8023	7813	2594	3849	18146	4258	3605	4697	4972	27039	2603	3769	3601	3203	3166	3999	4759	2920	5488	3143	3065	2275	5770	2969	2936	6671	1981	2018-05-01T07:53:37Z	1366	768	15	276	44	24	US	40.6097	-111.9391
3	3	3	2	3	3	3	3	3	3	3	4	2	4	2	3	2	2	4	2	4	3	4	1	4	2	3	3	2	2	5	3	5	1	5	1	4	3	5	4	4	4	4	5	4	2	5	3	3	4	6015	3234	6735	3100	2001	3351	26001	3816	3283	3452	5567	19918	4253	13216	12335	5052	2616	2000	2632	4633	7566	3083	3052	4866	5614	4535	4884	4598	6320	3850	13284	7801	2979	3518	3200	8115	2350	6084	1799	10181	4066	19583	5283	6885	3432	3998	3203	7934	2984	2784	2018-09-03T17:35:07Z	1366	768	82	304	25	2	US	32.4824	-96.9945
1	1	4	4	5	1	4	2	4	4	4	4	2	2	4	4	4	4	2	4	1	5	1	5	1	5	1	5	5	2	5	5	4	4	2	4	4	2	4	2	4	1	4	1	5	1	5	2	5	5	35126	2758	1402	4990	1639	1865	2249	6145	3179	6535	2693	3378	5669	1764	2153	2539	1090	2849	4888	8401	2172	2976	2139	3058	4350	1483	2951	4203	2746	9367	3314	1275	3203	1756	1795	5463	1399	2609	1162	4879	2039	12421	6513	3161	3287	1338	2691	2365	2059	3246	2017-10-24T08:34:56Z	1440	900	17	203	7	11	US	34.5034	-82.6501
2	1	5	2	5	1	2	4	5	2	5	5	5	2	1	5	5	5	5	4	1	5	1	5	1	5	1	5	5	5	4	1	4	1	2	1	5	1	5	5	4	1	2	1	4	2	5	2	5	5	14019	2674	3624	4701	2661	5986	11609	5105	13287	12658	3718	11372	2346	4244	6014	2443	2162	1883	2672	15906	2577	2724	2136	2211	5487	1760	4827	2859	4102	3251	2218	4980	3051	2094	2547	3605	2259	2474	2239	3248	2344	3552	5300	4715	3210	6626	2352	4152	3557	1477	2018-07-17T18:43:22Z	1280	800	5	228	17	1	US	44.7468	-93.2021
3	3	4	3	4	3	5	4	3	3	2	5	3	1	2	1	2	1	1	1	2	5	1	5	2	5	1	5	5	5	4	2	5	1	5	1	5	1	5	4	3	3	3	2	3	2	5	2	5	3	9650	3700	3399	8484	2651	6124	4033	3652	4734	4051	3467	3566	3184	3483	3233	3368	1084	4866	4234	2983	1665	3368	2199	3284	4400	3057	6634	4299	2600	5283	8883	7683	2603	4402	4553	4635	15520	14836	3400	24403	3134	3586	3082	8300	5336	3299	3416	3086	4617	3969	2018-08-22T15:50:15Z	414	736	33	257	21	1	US	38.0	-97.0
2	4	3	4	2	3	1	4	2	4	4	2	4	1	2	4	3	2	4	4	2	2	3	3	3	3	3	2	3	3	2	3	3	3	2	4	4	3	2	2	3	2	4	2	3	1	3	3	3	4	7516	4208	2211	1938	2374	1677	3142	4168	6239	2661	2959	3825	1958	2154	1343	2005	1975	2395	2586	1660	5956	1953	2406	3811	4237	3952	2925	3858	1929	1838	1171	2159	1636	3506	2579	3674	2842	1546	2226	5203	1851	5347	1291	1766	2313	4296	3050	3288	3456	2966	2016-05-07T20:13:45Z	1920	1080	14	151	13	1	AU	-33.8326	150.7501
3	1	4	2	4	1	3	2	4	2	3	3	4	1	2	3	4	4	3	4	2	4	2	3	3	3	2	3	4	3	2	3	5	2	1	3	2	2	2	4	5	1	5	1	5	1	5	5	5	5	4812	1107	2682	2746	2046	2210	9590	2063	1620	2115	5462	4553	2047	2338	2136	2623	2822	4576	1893	1673	2485	2215	2226	3713	2929	4142	1098	4096	3161	3561	2472	5404	2650	2037	1941	3071	3730	2144	2199	2696	2768	2404	6227	2180	1578	1439	1256	1698	1622	1801	2016-05-10T09:51:33Z	1280	800	1117	144	13	1	CA	43.6425	-79.3872
3	2	4	2	4	3	3	3	4	2	3	3	4	3	3	2	3	2	2	2	5	4	3	4	2	4	2	4	4	3	4	4	3	4	2	4	3	3	3	3	3	2	4	2	4	2	2	3	3	4	4938	2378	3515	4885	3112	3263	3132	2882	6015	3183	2518	5157	2729	3071	3798	3386	9852	2247	1652	1452	5339	4996	2247	3748	3606	2900	3153	6135	6508	4523	2095	3858	2890	2609	3364	2448	2729	1964	5238	11921	3949	9660	2800	4191	3083	3898	2850	6053	4392	2548	2018-06-01T17:37:50Z	1600	900	9	200	16	1	US	47.6815	-122.2087
5	1	5	2	4	2	4	3	1	3	1	3	2	2	1	3	1	1	2	1	1	5	1	4	1	5	1	5	5	5	3	1	5	1	5	1	4	1	5	3	3	3	4	1	3	1	5	1	4	4	4949	3328	3734	4312	3047	5389	6146	9514	4288	4633	3636	5377	6442	2513	3577	3711	5397	4250	2952	3875	6028	4089	3987	8712	3587	7743	4142	5305	5048	2976	3964	5809	4980	5158	6418	5051	4571	5044	5452	2786	4012	3679	8734	3758	3224	3818	3774	4480	6879	4702	2017-04-03T16:00:48Z	1024	640	70	240	20	2	US	34.1808	-118.309
2	4	2	4	2	4	1	4	2	5	4	2	3	3	2	4	2	3	4	3	4	3	2	1	4	2	4	3	2	2	4	4	4	2	2	2	3	2	3	4	5	1	4	2	5	2	4	5	4	4	4938	2783	3162	1690	1779	8138	2433	1929	3913	4260	1638	1672	2030	1558	1643	1773	1492	3333	1588	4259	3266	3618	3399	3254	3400	2561	2964	2404	2187	1382	3967	3558	1428	2000	1515	4119	2000	1587	9689	1590	1628	2445	1816	2472	1620	1216	1916	2265	2577	1219	2018-07-27T13:36:40Z	1366	768	26	137	15	1	SD	15.0	30.0
1	5	3	1	5	1	5	3	1	1	1	4	1	2	1	1	1	1	0	1	1	3	1	2	2	2	2	4	0	5	4	1	5	1	4	1	5	1	0	5	5	2	3	4	4	3	5	4	5	5	5898	5150	2755	2526	3457	1718	5520	1556	5762	4379	3275	4398	3700	4210	3358	2504	2063	1477	0	2600	4676	4693	2781	4933	4624	2077	1702	4550	0	1534	3367	2132	2004	1155	3245	3483	2949	1834	0	2409	1895	4357	4436	4481	6371	3411	2665	1757	2695	31667	2017-07-31T13:34:48Z	1920	1080	8	1904	10	3	US	37.425	-121.946
1	5	5	5	1	1	5	5	5	5	5	1	5	1	5	5	5	5	5	5	5	5	1	5	5	1	1	5	5	1	1	5	1	3	1	5	5	5	1	5	1	5	3	1	3	5	1	1	5	5	3784	4105	4338	3973	3116	3436	2695	2969	2299	1900	7089	6110	3396	2804	2413	2770	13523	3153	3926	2306	10459	4083	2110	6287	12556	5415	3934	1644	1540	2608	2660	5262	4393	3993	5725	4665	2402	5880	2351	51250	1688	4260	18654	13708	4270	2453	4000	11967	1400	2667	2018-08-24T08:43:25Z	1536	864	14	290	8	1	PL	52.2333	21.0167
3	3	5	4	5	3	5	3	4	2	1	2	3	5	1	1	2	1	1	1	2	5	1	4	1	3	5	5	5	5	5	1	5	1	3	1	5	3	5	3	5	1	1	1	5	1	5	5	5	5	1129608	10846	8322	10043	11447	6818	8757	3593	17714	11263	9625	11429	3776	10828	4929	16376	4813	6032	2307	6416	19201	5381	3226	10997	4261	7620	11263	8556	5397	5650	6400	8472	8672	8990	8423	10344	2356	4981	3627	5514	586729	42329	10611	72743	4445	7353	13419	44199	7001	4964	2016-03-18T12:12:48Z	1440	900	9	2256	11	2	DE	50.0	8.2711
4	1	4	1	5	2	5	1	5	2	2	3	4	2	1	2	4	1	4	2	2	3	4	2	2	3	2	2	2	3	3	4	5	3	2	2	4	3	4	4	4	2	5	2	4	1	4	4	4	5	6526	2267	3418	2873	2566	1870	4533	4868	3284	3137	2591	3978	4199	3066	3585	2944	1768	3183	3944	1800	6978	4484	3077	4568	2548	4749	3048	2467	3532	6153	2804	3552	3190	2165	3250	3417	2500	2935	2459	2980	3508	3204	2562	3721	1830	2691	1899	2884	3564	1305	2017-03-03T09:08:20Z	375	667	3	166	13	1	US	40.8843	-72.3895
3	4	2	5	3	4	1	5	2	5	1	5	1	5	4	2	2	1	1	1	4	2	1	2	4	4	4	2	4	2	1	1	3	1	4	1	4	2	1	4	4	2	5	1	4	1	5	4	5	5	5053	2925	1962	3404	3354	1912	7929	2011	1950	1752	2529	1801	1431	2282	4194	3194	3638	1592	3577	4320	7059	5095	3097	3369	4084	3948	2408	3466	3206	2542	2220	1579	2195	3084	3257	1937	2787	22417	2013	2960	4256	5944	3257	2775	5119	2445	2506	4527	1751	1233	2016-04-13T10:48:15Z	1600	900	5	179	15	1	US	44.1209	-103.1978
2	2	4	3	2	2	4	4	4	4	2	4	5	3	1	3	2	2	4	2	2	5	4	4	2	4	2	4	4	4	4	5	3	4	2	4	2	2	2	4	5	1	0	2	4	2	5	5	4	5	7178	2043	2573	2693	1800	1493	2770	5117	2468	2933	1024	2228	1958	1556	4546	1682	1871	1687	3002	909	1717	1676	1935	1979	2508	1922	2121	3284	2280	771	3203	2358	2149	2641	2026	3359	1363	1377	1328	3031	1124	2578	0	3490	1487	1395	1251	1101	1449	1223	2016-12-20T08:40:08Z	360	640	6	110	6	1	US	35.2222	-97.5126
4	4	4	3	4	1	2	4	4	4	4	4	4	3	3	2	2	2	2	2	1	4	2	5	2	5	1	4	5	4	4	4	4	3	4	4	4	3	4	4	2	4	5	3	3	1	4	4	5	4	27293	2841	2577	7774	3420	4110	5761	2895	2901	2439	2492	2260	2562	4126	6998	2856	9948	2997	2298	11549	11519	1511	2409	2484	2804	2694	3119	4963	3578	78689	2711	4800	2763	5031	3642	6202	5868	4675	2330	3422	2944	4730	2439	3339	2694	4729	3377	2556	6256	2059	2018-04-07T11:27:23Z	1366	768	12	301	16	1	PT	38.7139	-9.1394
2	3	4	4	4	2	4	4	1	2	2	4	3	3	2	2	2	1	3	2	2	3	1	4	3	4	3	4	4	3	3	4	5	2	2	2	4	2	2	5	5	1	2	1	3	3	5	5	5	3	12338	5812	7881	4542	1459	5714	7276	4332	5179	3710	4845	3677	5620	5010	7896	5018	2767	5795	4089	2222	7809	4212	2751	4016	6877	3865	7133	4610	3416	4054	4901	2820	3821	5395	30418	5057	2855	5036	3473	4891	2996	4230	6754	5104	6431	15035	3956	2648	3902	3837	2018-02-18T01:20:03Z	360	640	134	279	12	2	GB	53.3667	-1.5
4	5	5	4	3	4	4	3	4	2	1	5	1	5	1	1	1	2	4	1	5	1	4	1	5	1	5	1	1	2	4	5	4	1	3	2	2	2	4	4	4	1	1	2	3	3	5	3	4	4	5315	4011	3094	4489	4500	2509	4872	3592	547	3374	2353	2788	2668	2167	4864	2575	3585	4133	3468	2480	2943	2907	3206	3056	935	3776	3556	3218	2538	4096	6791	3942	2731	3448	6429	4472	4079	5425	3316	2880	2794	3446	2473	4083	2442	3260	2389	8280	2707	2379	2016-07-13T16:21:17Z	720	1280	3	177	15	1	GB	52.4667	-1.9167
2	4	5	4	4	3	2	4	3	5	2	3	4	4	1	2	4	4	3	1	2	5	4	4	4	3	3	3	4	4	2	2	4	4	2	2	2	4	2	4	4	2	3	4	4	2	5	4	4	4	2720	2476	2288	2569	2421	4847	4433	1325	1518	1315	1337	2039	1104	5318	1484	2985	1564	2325	2063	1632	2367	1375	1250	1352	6434	3109	2081	3078	1451	1656	2106	4950	2187	1624	1016	5301	1536	10818	3674	11257	1516	2913	1313	1075	2562	5399	5626	1214	1179	1588	2017-10-30T07:30:27Z	768	1024	98	142	7	1	CA	43.7521	-79.4202
4	3	4	4	3	2	4	2	5	2	5	1	5	1	3	5	4	4	4	5	1	5	2	5	1	5	1	4	5	4	2	4	1	5	1	5	2	3	2	1	5	2	5	2	3	1	3	4	4	4	7384	2853	5311	3421	2475	3504	2896	2620	2333	2533	2418	2034	2800	2695	3401	1828	2195	2223	2881	2989	2902	1965	4627	2323	2662	2263	2442	5547	1671	2883	1958	3210	3640	2428	2241	4920	2633	5409	4426	5570	2211	4693	2404	2803	4300	2439	2788	3568	10710	1666	2018-09-30T19:36:25Z	375	667	5	165	18	1	US	30.5052	-97.8203
2	3	3	2	2	1	2	1	5	3	2	2	2	2	1	3	1	1	3	4	4	4	4	2	4	1	2	1	2	2	2	3	5	2	2	3	2	4	1	4	5	1	4	1	5	1	5	4	5	5	16341	6246	10474	13383	6986	5456	7705	5648	4780	10365	6800	9820	4539	6846	4162	6041	10230	10600	6229	8900	6197	6120	1771	3417	7207	3134	16732	8907	13198	5353	4081	7892	6335	6358	5450	12338	14918	38995	6702	10384	10415	9040	5929	8975	4104	3083	3954	3869	3228	4373	2018-06-24T17:09:16Z	1920	1080	46	408	32	1	SE	57.6467	11.9294
3	3	3	4	3	2	4	4	3	3	5	2	5	1	2	4	4	4	4	4	1	4	1	5	3	5	2	3	5	4	1	4	4	3	1	2	4	2	1	3	4	1	5	1	4	1	4	4	5	3	10047	3739	3264	4110	2865	8391	4630	2757	2455	2878	5086	9954	3218	3266	11769	8005	3290	7478	2803	1657	13769	6445	8346	2338	9330	7529	4651	4225	3064	1877	5215	10670	9170	5013	4547	3672	6712	3843	5137	2802	3946	4779	2222	2670	3807	3087	3601	2172	1580	3651	2016-04-11T15:55:19Z	1366	768	216	254	13	1	US	36.0215	-80.382
3	3	5	1	5	1	5	1	5	1	1	5	1	1	1	3	5	3	5	5	5	3	5	3	5	1	3	3	1	5	1	5	1	5	1	5	1	3	3	3	3	3	5	3	5	1	5	3	5	3	16746	4105	3957	5431	3600	17427	12171	3829	26561	2056	9265	4544	2403	4730	3426	2690	3384	1434	2276	10096	1147	3511	5345	12008	12865	11294	5865	3267	2050	1580	8966	3978	3477	14155	3591	1690	1791	6039	2038	3323	2541	2009	5872	51843	3289	2453	2992	2773	2469	2129	2016-05-01T19:25:54Z	1920	1080	5	327	12	1	AU	-27.0	133.0
2	3	2	4	2	3	2	4	4	4	2	4	4	3	3	2	2	2	3	2	4	4	2	2	4	4	4	2	4	4	4	2	4	3	3	2	3	3	2	3	3	3	2	2	4	2	4	2	4	4	14278	1342	3615	5887	2235	3082	1981	2588	2860	2385	1034	4719	1940	1756	533	2524	2265	1439	1215	1423	3418	2009	2182	3946	2602	1883	4342	3030	4297	3465	4035	2970	3288	1958	5872	1893	3261	3474	2595	835	2237	1544	1357	4334	1815	2739	2153	2188	2062	2977	2018-07-29T16:28:08Z	1280	853	4	145	13	1	MY	2.5	112.5
3	4	3	3	2	4	2	4	1	5	5	1	4	3	4	4	2	4	3	4	4	4	5	4	2	3	3	3	3	4	2	4	4	4	3	2	3	2	3	3	3	3	2	3	3	1	5	4	3	5	10303	5052	5473	962	3470	7777	7816	5168	4589	1764	4005	4125	2770	5586	5672	3728	4688	5437	2141	2047	2705	5535	2457	5106	8070	2716	3842	4095	3967	4168	22814	3329	2464	2333	3962	5844	5028	15541	1922	903	3672	7515	9583	5463	3626	23974	4069	1921	4606	3788	2018-10-07T07:12:48Z	360	640	37	272	18	1	MY	2.5	112.5
2	3	3	3	3	3	2	4	2	4	3	3	3	2	2	3	3	4	3	2	3	3	2	4	2	4	3	4	4	3	5	1	4	1	4	1	4	3	5	4	2	4	1	4	3	4	4	3	3	3	2895	1427	1496	2656	1616	1168	2520	1408	3160	2800	1184	2416	1000	1952	1472	3968	1296	1952	1520	967	1552	1200	1152	1192	2240	1264	2040	2080	2192	2112	1224	1376	1232	1760	2848	1576	1792	1048	1344	2656	1045	2488	3088	1984	2128	2080	2424	1368	1728	785	2016-11-02T10:16:52Z	1366	768	5	93	4	5	US	38.2009	-84.8733
3	2	4	2	4	2	4	3	3	3	2	4	3	3	2	2	2	2	2	2	2	4	2	4	2	4	2	4	4	4	3	3	4	2	3	2	3	3	3	4	5	1	4	2	4	2	4	4	4	4	6524	3179	7020	3294	3248	2021	3894	4863	3077	2951	2948	8649	3110	4956	2544	4811	3097	4566	1616	2032	6781	3349	3399	17954	2524	2183	2390	6191	17348	2141	4921	7127	3979	9049	4281	5873	2780	22439	2101	14271	3479	10884	2411	2814	2464	2666	2315	4221	3005	1724	2018-05-17T14:47:03Z	1920	1080	85	257	10	1	US	45.5446	-122.4459
1	5	2	4	4	2	4	4	2	2	4	2	3	2	4	4	4	2	5	4	1	5	4	4	2	5	1	5	5	3	2	3	4	4	2	3	2	4	2	5	3	1	5	2	5	1	5	3	5	5	3410	2245	4364	6912	2448	4776	4397	3776	8028	4102	8910	4141	3151	3484	4376	1822	2835	8113	2139	2008	8711	2706	2330	2473	3482	4669	3378	3350	11021	3371	4365	4350	2911	4005	2431	3660	4291	13771	2529	20283	2422	6716	2390	6751	2814	2873	2945	3976	2929	1808	2016-07-04T16:45:55Z	1366	768	41	230	16	1	US	30.7917	-81.5731
1	5	2	5	2	5	1	5	1	5	4	2	5	1	4	3	4	3	4	4	2	4	1	4	3	5	3	2	4	2	4	4	4	1	1	2	5	3	4	5	4	1	4	1	4	5	5	5	5	4	8344	7586	4518	2020	6568	2601	3704	2062	2170	653	7699	861	2051	4022	9104	3866	835	3307	2778	2378	5774	4605	2086	2369	8364	833	4550	3705	4500	2650	792	4602	2967	3460	2408	7957	4852	6875	2732	4710	1185	17999	2267	6254	8003	2201	6053	3994	5710	3461	2018-02-23T15:40:07Z	375	667	9	217	13	1	GB	51.0833	1.1833
4	2	4	3	4	2	2	2	5	4	3	5	4	4	2	1	2	1	4	3	1	4	1	5	3	5	2	5	5	4	4	4	4	2	2	2	4	3	2	4	5	1	5	1	5	1	5	5	5	5	3259	3496	2550	4041	5422	2137	1820	8476	1683	2800	2604	2297	2289	3463	13170	2784	5811	3190	2861	2205	3351	17514	2042	2214	6910	8725	5796	6847	4639	3046	2768	3264	4045	3155	3841	3129	2246	4352	5097	5610	2425	3489	1756	4110	3910	3886	5639	3410	5325	1825	2018-04-19T06:48:22Z	1366	768	6	215	21	139	US	35.0691	-80.5302
3	2	3	3	4	1	3	2	5	3	5	3	5	3	3	4	3	4	4	4	3	3	4	4	2	5	3	5	5	3	4	5	5	1	2	3	5	3	3	5	5	1	5	1	4	1	5	5	5	5	6104	7378	2859	3729	3413	2473	6515	4444	3589	2195	3441	2937	2728	1512	6092	5155	2383	2344	3165	2437	4632	3194	3739	3560	3965	2095	1307	2106	5862	2835	6121	3501	4996	6299	3531	7031	2866	2740	2027	4205	1731	3719	1375	3235	1532	4511	2217	2562	3006	1316	2018-07-18T10:33:33Z	1920	1080	91	178	11	1	GB	51.5	-0.13
4	2	2	2	5	2	4	5	1	4	4	2	4	1	3	4	4	5	4	5	4	4	2	2	2	2	2	4	1	5	2	2	5	1	3	2	4	2	3	3	4	1	5	1	4	1	3	4	5	5	4932	6302	1605	3182	4311	2835	1824	2513	2351	5357	3637	5856	1667	2548	4160	2926	6629	1642	1601	1933	7637	5570	2881	1495	1453	2352	2151	3737	2182	2377	4400	3064	3449	3585	5507	1463	1488	3175	4270	1794	10793	5419	2496	1117	1468	3559	5907	2349	2051	666	2017-08-12T22:51:26Z	1280	720	23	168	11	1	US	36.181	-115.1701
3	2	3	5	2	1	3	1	1	2	3	4	5	3	1	2	3	4	2	4	1	2	1	5	1	2	3	5	5	5	4	3	5	4	2	3	4	3	3	3	2	1	5	1	4	1	3	2	5	5	5023	3058	2688	2002	2199	3915	3470	2735	2034	3310	2609	5646	2625	4305	2205	2812	2559	2424	1592	3203	4127	2630	1729	1947	3411	2286	2868	5810	5758	2506	3573	4483	3808	1785	2864	5987	2151	1657	1716	2791	2008	3801	1317	2538	3029	1854	6248	3859	3978	1468	2017-03-06T06:59:16Z	1366	768	17	155	14	1	US	38.7932	-77.5366
4	2	5	2	4	1	5	1	5	1	2	5	4	4	1	2	1	1	3	1	4	5	4	3	3	2	1	4	4	4	4	5	3	4	2	4	3	2	4	4	5	1	4	1	5	2	5	5	5	5	8637	9825	2359	6265	2048	1225	3008	2048	2088	3369	2735	399	1862	2713	1791	2680	5096	4137	4903	1337	7096	1663	2905	512	6456	2777	4310	2512	3479	1070	1290	2954	3129	3070	2385	4887	1066	12928	2560	7224	1423	2592	1904	1928	2527	5401	5336	2767	2681	1201	2018-09-27T06:15:57Z	1360	768	4	172	10	1	RS	44.8186	20.4681
3	3	4	2	4	1	2	4	1	4	2	5	3	2	2	1	2	1	1	2	1	4	1	4	2	4	2	3	4	4	5	1	5	1	5	1	5	1	4	4	2	2	4	3	5	1	4	3	4	5	9126	2395	2353	3183	2867	4886	5461	3826	5417	3876	3808	2659	2366	4897	2790	2317	2965	2581	2915	2915	4165	2940	3083	2787	3209	1980	4742	6089	2829	2685	2686	4515	2494	2992	3299	6307	2367	2275	2682	4053	2934	7725	3454	6481	7839	2578	2966	4901	3260	2072	2017-03-28T05:48:47Z	1366	768	5	189	17	1	US	38.4855	-121.3431
3	4	4	4	4	3	4	5	3	4	1	4	3	2	4	1	5	2	2	2	4	3	2	4	3	4	2	4	4	5	4	1	5	1	4	4	4	5	4	2	3	4	5	4	5	1	5	2	5	5	16567	6986	6168	6701	11216	6274	8384	9518	4967	4730	12032	8320	5197	5388	5509	6389	4488	5278	1589	4787	13191	99379	3474	3625	11819	3102	6330	1031	3460	6114	8395	5139	4428	6113	5318	4145	3409	14157	6492	29672	7984	9996	2384	5435	1589	4183	9828	3008	6130	1940	2016-11-30T00:40:18Z	1280	800	107	434	21	1	IN	12.9833	77.5833
3	3	5	3	5	1	3	1	5	1	1	3	5	5	5	1	1	1	3	1	1	5	1	5	1	5	1	5	5	5	5	3	5	1	5	5	5	1	5	5	3	3	5	3	3	1	5	1	4	5	43075	8198	6508	6465	8381	6066	23641	11616	11519	3017	10400	8417	5193	26473	18682	8201	5658	5168	8209	74889	11759	7592	7216	4929	8952	31857	5025	8642	4439	4933	18683	14390	7132	11163	16615	14697	7850	44978	5708	5574	9651	31756	6633	31193	2552	5749	8392	2583	33665	4123	2016-10-03T02:02:20Z	NA	NA	NA	685	89	1	UG	1.0	32.0
1	2	2	5	1	4	2	5	1	5	2	4	2	2	4	2	2	2	3	2	1	3	1	5	2	5	2	4	4	2	4	2	4	2	3	2	2	2	4	4	4	2	4	1	4	2	4	4	5	5	9034	4544	2935	4856	7801	4975	9322	6120	9025	4975	8320	4400	3992	3266	6431	6855	2816	10825	10560	4952	7655	8632	6041	4137	10809	10086	23528	5240	5398	7745	4617	6489	63491	3246	4920	4676	11440	5161	3842	9880	2800	4000	4776	3655	5609	4792	5992	6775	6769	3168	2018-04-01T18:10:37Z	1360	768	7	384	24	1	PH	11.5853	122.7511
3	4	4	0	4	1	2	5	4	2	1	5	1	5	1	1	1	1	1	1	1	4	1	4	1	5	2	4	2	4	5	2	5	1	5	1	5	1	4	5	5	3	4	3	5	2	5	4	3	4	10488	3807	1682	0	7750	5896	4679	1863	2672	4963	1815	8638	4614	1543	1719	1879	2656	1247	3439	2193	79741	4871	3095	6343	5655	1783	7455	5256	4750	2146	3287	4663	1552	6742	4447	5120	2759	1880	5335	2588	2440	4965	2744	4776	1975	5922	1711	5630	4434	1743	2016-05-24T05:36:34Z	1600	900	19	270	17	1	US	44.0216	-92.4699
2	1	3	2	4	1	2	2	3	2	2	5	2	3	1	1	1	1	1	1	1	5	1	5	2	3	1	5	5	5	3	4	2	2	1	5	2	3	2	1	5	1	4	1	5	1	5	5	5	5	6037	2010	3261	2556	7491	3615	2309	5067	3443	2023	3068	3696	2333	4179	1676	2772	20980	2184	6771	2358	2611	1621	2285	3823	4110	4642	5183	6274	2260	4143	3493	4707	2942	2345	1825	1576	2446	2999	4599	2773	1677	1910	1632	2945	3261	7314	1306	2285	2317	1984	2018-09-03T09:09:51Z	1280	800	97941	183	7	2	US	33.3072	-87.5859
3	1	4	3	3	2	3	3	3	3	5	1	5	1	4	4	4	4	4	5	1	5	2	5	1	5	1	5	5	4	3	2	5	2	4	1	3	1	3	4	5	1	5	1	4	1	5	5	5	4	10778	3889	10788	3900	5077	6548	6252	6110	5121	5279	3620	4875	5203	4283	4677	4570	5306	5510	4031	5178	3888	3491	4970	4221	4483	5889	77379	4442	4348	5869	3964	5953	3834	4681	9241	8765	5345	4674	5236	5416	2712	5502	4312	4233	5157	8278	4917	5910	5740	1719	2016-10-09T03:47:17Z	320	568	127	341	88	1	AU	-27.0	133.0
